REG_NAME,REG_CODE,ADM_STATUS,DIST_CODE,EA_NUMBER,EA_CODE,TA_CODE,TA_NAME,TPA,TOTAL_MALE,TOTAL_FEMA,TOTAL_HH,_sum,DIST_NAME2,POPULATION,district_name,total_population
Central,2,Rural,208,902.0,20801902.0,20801.0,TA Kachere,Dzalanyama Forest Reserve,99.0,85.0,32.0,195.15823382624907,DEDZA,184,DEDZA,184
Central,2,Rural,209,802.0,20902802.0,20902.0,STA Tsikulamowa,Manjawira Town Planning Area,159.0,164.0,83.0,194.2137385473916,  Ntcheu  ,323 people,NTCHEU,323.0
Central,2,Rural,209,809.0,20902809.0,20902.0,STA Tsikulamowa,Manjawira Town Planning Area,317.0,336.0,122.0,375.8666860910671,Ntcheu,653 people,Ntcheu,653
Central,2,Rural,209,805.0,20902805.0,20902.0,STA Tsikulamowa,Manjawira Town Planning Area,242.0,258.0,120.0,238.51074614459665,Ntcheu,500 people,Ntcheu,500
Central,2,Rural,209,810.0,20902810.0,20902.0,STA Tsikulamowa,Manjawira Town Planning Area,271.0,301.0,135.0,425.9029384179753,Ntcheu District,572.0,NTCHEU,  572  
Central,2,Rural,209,804.0,20902804.0,20902.0,STA Tsikulamowa,Manjawira Town Planning Area,179.0,199.0,103.0,231.67201026460896,Ntcheu,378 people,Ntcheu District,  378  
Central,2,Rural,209,801.0,20902801.0,20902.0,STA Tsikulamowa,Manjawira Town Planning Area,146.0,158.0,79.0,184.95811214337724,NTCHEU,304,ntcheu,  304  
Central,2,Rural,209,807.0,20902807.0,20902.0,STA Tsikulamowa,Manjawira Town Planning Area,162.0,180.0,85.0,180.75884441084372,ntcheu,342 people,  Ntcheu  ,342.0
Central,2,Rural,209,808.0,20902808.0,20902.0,STA Tsikulamowa,Manjawira Town Planning Area,194.0,229.0,84.0,149.8975782919192,Ntcheu,423,ntcheu,423
Central,2,Rural,209,806.0,20902806.0,20902.0,STA Tsikulamowa,Manjawira Town Planning Area,208.0,244.0,104.0,222.34212892497257,ntcheu,452 people,Ntcheu,  452  
Central,2,Rural,209,803.0,20902803.0,20902.0,STA Tsikulamowa,Manjawira Town Planning Area,207.0,198.0,90.0,189.52138315035543,Ntcheu District,405.0,  Ntcheu  ,405 people
Central,2,Rural,209,1.0,20902001.0,20902.0,STA Tsikulamowa,,274.0,274.0,140.0,114.27078129811632,  Ntcheu  ,  548  ,ntcheu,548 people
Central,2,Rural,209,4.0,20902004.0,20902.0,STA Tsikulamowa,,298.0,310.0,112.0,306.1890607755426,  Ntcheu  ,608,ntcheu,608.0
Central,2,Rural,209,6.0,20902006.0,20902.0,STA Tsikulamowa,,372.0,348.0,236.0,1237.0977732966956,ntcheu,720.0,Ntcheu,  720  
Central,2,Rural,209,5.0,20902005.0,20902.0,STA Tsikulamowa,,334.0,394.0,167.0,305.7382900678139,Ntcheu,  728  ,Ntcheu District,728
Central,2,Rural,209,7.0,20902007.0,20902.0,STA Tsikulamowa,,464.0,453.0,217.0,599.7808251272288,ntcheu,917 people,Ntcheu,917.0
Central,2,Rural,209,8.0,20902008.0,20902.0,STA Tsikulamowa,,381.0,424.0,187.0,555.5534730312212,ntcheu,805 people,Ntcheu,805.0
Central,2,Rural,209,25.0,20902025.0,20902.0,STA Tsikulamowa,,305.0,334.0,150.0,678.4003129835033,  Ntcheu  ,639 people,ntcheu,  639  
Central,2,Rural,209,24.0,20902024.0,20902.0,STA Tsikulamowa,,572.0,486.0,254.0,369.68820014161525,ntcheu,1058.0,  Ntcheu  ,1058 people
Central,2,Rural,209,23.0,20902023.0,20902.0,STA Tsikulamowa,,593.0,639.0,293.0,258.8695135664112,Ntcheu,1232.0,Ntcheu District,1232
Central,2,Rural,209,39.0,20902039.0,20902.0,STA Tsikulamowa,,209.0,182.0,89.0,517.739560733675,ntcheu,391 people,ntcheu,391
Central,2,Rural,209,38.0,20902038.0,20902.0,STA Tsikulamowa,,405.0,403.0,172.0,410.95670174551793,NTCHEU,808,Ntcheu,808
Central,2,Rural,209,47.0,20902047.0,20902.0,STA Tsikulamowa,,271.0,263.0,132.0,372.7786655795141,Ntcheu,  534  ,Ntcheu,534.0
Central,2,Rural,209,35.0,20902035.0,20902.0,STA Tsikulamowa,,362.0,385.0,177.0,891.5082047382236,  Ntcheu  ,  747  ,NTCHEU,747
Central,2,Rural,209,37.0,20902037.0,20902.0,STA Tsikulamowa,,232.0,233.0,102.0,449.2695164740465,ntcheu,  465  ,  Ntcheu  ,465
Central,2,Rural,209,27.0,20902027.0,20902.0,STA Tsikulamowa,,271.0,323.0,164.0,562.2121809454186,NTCHEU,594,Ntcheu,594
Central,2,Rural,209,26.0,20902026.0,20902.0,STA Tsikulamowa,,300.0,309.0,165.0,854.9978672219138,ntcheu,609 people,Ntcheu District,609.0
Central,2,Rural,209,51.0,20902051.0,20902.0,STA Tsikulamowa,,221.0,255.0,111.0,1.493854042249657,Ntcheu,476,ntcheu,476
Central,2,Rural,209,50.0,20902050.0,20902.0,STA Tsikulamowa,,292.0,303.0,131.0,128.10060376063734,Ntcheu,  595  ,ntcheu,595
Central,2,Rural,209,52.0,20902052.0,20902.0,STA Tsikulamowa,,189.0,211.0,81.0,18.90058362529576,Ntcheu District,400.0,NTCHEU,  400  
Central,2,Rural,209,11.0,20902011.0,20902.0,STA Tsikulamowa,,468.0,508.0,242.0,511.1973439959848,Ntcheu,976,Ntcheu,976
Central,2,Rural,209,12.0,20902012.0,20902.0,STA Tsikulamowa,,552.0,553.0,251.0,343.19841611055807,Ntcheu District,  1105  ,ntcheu,  1105  
Central,2,Rural,209,14.0,20902014.0,20902.0,STA Tsikulamowa,,324.0,334.0,158.0,801.2270814685395,Ntcheu,658 people,Ntcheu District,658.0
Central,2,Rural,209,13.0,20902013.0,20902.0,STA Tsikulamowa,,149.0,180.0,85.0,565.782002752734,ntcheu,329 people,NTCHEU,329
Central,2,Rural,209,10.0,20902010.0,20902.0,STA Tsikulamowa,,390.0,430.0,198.0,699.2051423817534,ntcheu,820 people,Ntcheu,820.0
Central,2,Rural,209,15.0,20902015.0,20902.0,STA Tsikulamowa,,467.0,553.0,235.0,342.1991139744327,  Ntcheu  ,1020,ntcheu,  1020  
Central,2,Rural,209,16.0,20902016.0,20902.0,STA Tsikulamowa,,458.0,469.0,230.0,506.7442985320067,  Ntcheu  ,927.0,ntcheu,927
Central,2,Rural,209,17.0,20902017.0,20902.0,STA Tsikulamowa,,293.0,340.0,155.0,911.1580595946109,NTCHEU,633 people,ntcheu,633
Central,2,Rural,209,9.0,20902009.0,20902.0,STA Tsikulamowa,,515.0,550.0,268.0,1338.054813153818,Ntcheu,1065 people,ntcheu,  1065  
Central,2,Rural,209,22.0,20902022.0,20902.0,STA Tsikulamowa,,421.0,461.0,209.0,237.41692076426403,Ntcheu,882,Ntcheu,  882  
Central,2,Rural,209,21.0,20902021.0,20902.0,STA Tsikulamowa,,317.0,303.0,154.0,607.2898334950988,Ntcheu,  620  ,ntcheu,620 people
Central,2,Rural,209,20.0,20902020.0,20902.0,STA Tsikulamowa,,493.0,501.0,230.0,739.3677374491649,Ntcheu District,  994  ,NTCHEU,994.0
Central,2,Rural,209,19.0,20902019.0,20902.0,STA Tsikulamowa,,456.0,481.0,236.0,763.2350537323325,Ntcheu,937 people,  Ntcheu  ,937
Central,2,Rural,209,48.0,20902048.0,20902.0,STA Tsikulamowa,,231.0,254.0,111.0,561.8898479118798,Ntcheu,485.0,Ntcheu,485.0
Central,2,Rural,209,28.0,20902028.0,20902.0,STA Tsikulamowa,,401.0,398.0,194.0,725.8048709917655,ntcheu,799,Ntcheu,799 people
Central,2,Rural,209,29.0,20902029.0,20902.0,STA Tsikulamowa,,481.0,540.0,224.0,802.4909886443053,Ntcheu,1021 people,ntcheu,"1,021"
Central,2,Rural,209,34.0,20902034.0,20902.0,STA Tsikulamowa,,175.0,189.0,93.0,301.3257869346942,  Ntcheu  ,364,ntcheu,364
Central,2,Rural,209,18.0,20902018.0,20902.0,STA Tsikulamowa,,394.0,366.0,170.0,753.1628174246672,Ntcheu District,760,NTCHEU,760.0
Central,2,Rural,209,30.0,20902030.0,20902.0,STA Tsikulamowa,,291.0,313.0,135.0,346.7615379690401,Ntcheu,604,  Ntcheu  ,604.0
Central,2,Rural,209,32.0,20902032.0,20902.0,STA Tsikulamowa,,128.0,140.0,63.0,225.36558628065555,ntcheu,268,Ntcheu,268 people
Central,2,Rural,209,31.0,20902031.0,20902.0,STA Tsikulamowa,,231.0,269.0,116.0,252.42536380271287,Ntcheu,500 people,NTCHEU,  500  
Central,2,Rural,209,33.0,20902033.0,20902.0,STA Tsikulamowa,,226.0,207.0,107.0,347.61606242756756,Ntcheu,433,Ntcheu,433 people
Central,2,Rural,209,36.0,20902036.0,20902.0,STA Tsikulamowa,,168.0,176.0,97.0,381.82148990884434,Ntcheu,  344  ,ntcheu,344 people
Central,2,Rural,209,43.0,20902043.0,20902.0,STA Tsikulamowa,,242.0,267.0,116.0,480.4700580294186,Ntcheu,509 people,Ntcheu District,509
Central,2,Rural,209,44.0,20902044.0,20902.0,STA Tsikulamowa,,227.0,255.0,109.0,188.9625713257924,Ntcheu,482,Ntcheu District,482.0
Central,2,Rural,209,45.0,20902045.0,20902.0,STA Tsikulamowa,,359.0,372.0,154.0,773.3510496970703,Ntcheu,731,ntcheu,731.0
Central,2,Rural,209,42.0,20902042.0,20902.0,STA Tsikulamowa,,319.0,322.0,158.0,412.58878549272185,  Ntcheu  ,641 people,Ntcheu,  641  
Central,2,Rural,209,49.0,20902049.0,20902.0,STA Tsikulamowa,,353.0,380.0,169.0,534.4007285315507,Ntcheu District,  733  ,NTCHEU,733.0
Central,2,Rural,209,41.0,20902041.0,20902.0,STA Tsikulamowa,,302.0,297.0,141.0,291.5661184811077,NTCHEU,599 people,NTCHEU,599
Central,2,Rural,209,46.0,20902046.0,20902.0,STA Tsikulamowa,,193.0,207.0,84.0,1044.4143811227252,Ntcheu,400 people,  Ntcheu  ,400 people
Central,2,Rural,209,40.0,20902040.0,20902.0,STA Tsikulamowa,,407.0,421.0,172.0,571.4068044693114,  Ntcheu  ,  828  ,Ntcheu,828
Central,2,Rural,209,20.0,20909020.0,20909.0,TA Chakhumbira,,372.0,397.0,169.0,867.3552771767853,NTCHEU,769.0,Ntcheu District,769
Central,2,Rural,209,802.0,20909802.0,20909.0,TA Chakhumbira,Lizulu Town Planning Area,338.0,373.0,151.0,543.6677800392695,NTCHEU,711.0,Ntcheu,  711  
Central,2,Rural,209,10.0,20909010.0,20909.0,TA Chakhumbira,,577.0,614.0,300.0,1143.920621625178,Ntcheu,"1,191",NTCHEU,1191.0
Central,2,Rural,209,29.0,20909029.0,20909.0,TA Chakhumbira,,305.0,368.0,160.0,593.491680523655,Ntcheu District,673,Ntcheu,673
Central,2,Rural,209,11.0,20909011.0,20909.0,TA Chakhumbira,,855.0,918.0,410.0,1391.6625052198035,Ntcheu District,1773.0,NTCHEU,  1773  
Central,2,Rural,209,13.0,20909013.0,20909.0,TA Chakhumbira,,224.0,238.0,103.0,2018.104788363532,ntcheu,462,  Ntcheu  ,462.0
Central,2,Rural,209,24.0,20909024.0,20909.0,TA Chakhumbira,,963.0,995.0,443.0,1685.0888596953703,Ntcheu,"1,958",ntcheu,1958 people
Central,2,Rural,209,25.0,20909025.0,20909.0,TA Chakhumbira,,581.0,626.0,283.0,962.8816644536544,Ntcheu,1207,  Ntcheu  ,1207.0
Central,2,Rural,209,26.0,20909026.0,20909.0,TA Chakhumbira,,552.0,604.0,257.0,1100.7849380173352,Ntcheu,"1,156",Ntcheu,1156 people
Central,2,Rural,209,27.0,20909027.0,20909.0,TA Chakhumbira,,569.0,614.0,260.0,1484.0994591162269,  Ntcheu  ,1183 people,Ntcheu,1183 people
Central,2,Rural,209,28.0,20909028.0,20909.0,TA Chakhumbira,,615.0,704.0,300.0,885.7345294081111,Ntcheu,1319.0,Ntcheu,"1,319"
Central,2,Rural,209,9.0,20909009.0,20909.0,TA Chakhumbira,,237.0,283.0,122.0,624.285456452043,Ntcheu,520 people,  Ntcheu  ,520
Central,2,Rural,209,7.0,20909007.0,20909.0,TA Chakhumbira,,272.0,300.0,144.0,516.9863936243489,ntcheu,572.0,Ntcheu,572
Central,2,Rural,209,8.0,20909008.0,20909.0,TA Chakhumbira,,235.0,292.0,141.0,326.7744186116163,Ntcheu District,527.0,Ntcheu,527
Central,2,Rural,209,16.0,20909016.0,20909.0,TA Chakhumbira,,748.0,768.0,343.0,1218.014134722825,Ntcheu District,1516,  Ntcheu  ,1516
Central,2,Rural,209,6.0,20909006.0,20909.0,TA Chakhumbira,,502.0,543.0,254.0,842.7919178151777,Ntcheu,1045 people,ntcheu,  1045  
Central,2,Rural,209,14.0,20909014.0,20909.0,TA Chakhumbira,,515.0,585.0,273.0,1753.0264051857064,Ntcheu District,"1,100",Ntcheu,  1100  
Central,2,Rural,209,15.0,20909015.0,20909.0,TA Chakhumbira,,360.0,410.0,187.0,647.1543515694079,NTCHEU,770,NTCHEU,770
Central,2,Rural,209,23.0,20909023.0,20909.0,TA Chakhumbira,,513.0,511.0,236.0,447.60271733488133,Ntcheu,  1024  ,ntcheu,1024
Central,2,Rural,209,17.0,20909017.0,20909.0,TA Chakhumbira,,487.0,514.0,232.0,784.2465103219155,NTCHEU,1001 people,  Ntcheu  ,1001 people
Central,2,Rural,209,18.0,20909018.0,20909.0,TA Chakhumbira,,527.0,468.0,231.0,628.5307026846708,NTCHEU,  995  ,NTCHEU,995 people
Central,2,Rural,209,19.0,20909019.0,20909.0,TA Chakhumbira,,435.0,506.0,213.0,601.9563044712743,NTCHEU,  941  ,ntcheu,941 people
Central,2,Rural,209,5.0,20909005.0,20909.0,TA Chakhumbira,,515.0,520.0,250.0,820.9585171937282,NTCHEU,"1,035",NTCHEU,1035.0
Central,2,Rural,209,4.0,20909004.0,20909.0,TA Chakhumbira,,646.0,695.0,357.0,791.9061473958133,Ntcheu,1341,Ntcheu,1341
Central,2,Rural,209,3.0,20909003.0,20909.0,TA Chakhumbira,,600.0,643.0,277.0,1502.5632517111137,  Ntcheu  ,1243.0,ntcheu,  1243  
Central,2,Rural,209,804.0,20909804.0,20909.0,TA Chakhumbira,Lizulu Town Planning Area,348.0,380.0,181.0,381.17595357040256,Ntcheu,728,ntcheu,728
Central,2,Rural,209,803.0,20909803.0,20909.0,TA Chakhumbira,Lizulu Town Planning Area,447.0,459.0,213.0,484.6514663335808,Ntcheu District,906 people,ntcheu,906 people
Central,2,Rural,209,801.0,20909801.0,20909.0,TA Chakhumbira,Lizulu Town Planning Area,414.0,427.0,209.0,479.6925597270082,ntcheu,841.0,ntcheu,841.0
Central,2,Rural,209,18.0,20907018.0,20907.0,TA Champiti,,335.0,382.0,180.0,403.8375928195695,Ntcheu District,717,  Ntcheu  ,717 people
Central,2,Urban,209,701.0,20920701.0,20920.0,Ntcheu Boma,,503.0,466.0,238.0,876.9055247111457,ntcheu,969.0,ntcheu,969 people
Central,2,Urban,209,703.0,20920703.0,20920.0,Ntcheu Boma,,634.0,653.0,299.0,1300.0967605551123,NTCHEU,  1287  ,ntcheu,  1287  
Central,2,Urban,209,721.0,20920721.0,20920.0,Ntcheu Boma,,456.0,498.0,220.0,598.4416875270208,Ntcheu District,954,ntcheu,954.0
Central,2,Urban,209,704.0,20920704.0,20920.0,Ntcheu Boma,,549.0,577.0,286.0,989.4372852009977,  Ntcheu  ,1126.0,NTCHEU,1126 people
Central,2,Urban,209,711.0,20920711.0,20920.0,Ntcheu Boma,,665.0,703.0,314.0,812.8631805395563,  Ntcheu  ,"1,368",NTCHEU,  1368  
Central,2,Urban,209,712.0,20920712.0,20920.0,Ntcheu Boma,,359.0,353.0,162.0,812.2323374289596,Ntcheu,712.0,NTCHEU,  712  
Central,2,Urban,209,714.0,20920714.0,20920.0,Ntcheu Boma,,314.0,336.0,163.0,1368.77812374548,Ntcheu,650 people,Ntcheu,  650  
Central,2,Urban,209,713.0,20920713.0,20920.0,Ntcheu Boma,,545.0,589.0,270.0,1116.8204313557064,Ntcheu District,1134.0,Ntcheu,1134 people
Central,2,Urban,209,720.0,20920720.0,20920.0,Ntcheu Boma,,434.0,413.0,208.0,1412.142756921938,ntcheu,847,NTCHEU,847 people
Central,2,Urban,209,722.0,20920722.0,20920.0,Ntcheu Boma,,534.0,613.0,303.0,696.3998583931626,  Ntcheu  ,1147 people,  Ntcheu  ,1147
Central,2,Urban,209,719.0,20920719.0,20920.0,Ntcheu Boma,,530.0,565.0,242.0,1134.7051656481744,ntcheu,1095.0,Ntcheu District,"1,095"
Central,2,Urban,209,718.0,20920718.0,20920.0,Ntcheu Boma,,524.0,562.0,253.0,1097.765305868658,NTCHEU,"1,086",NTCHEU,1086 people
Central,2,Urban,209,716.0,20920716.0,20920.0,Ntcheu Boma,,391.0,461.0,201.0,1655.826716171625,Ntcheu,852,NTCHEU,852
Central,2,Urban,209,717.0,20920717.0,20920.0,Ntcheu Boma,,355.0,364.0,181.0,556.4825738790254,  Ntcheu  ,719,Ntcheu,719 people
Central,2,Urban,209,708.0,20920708.0,20920.0,Ntcheu Boma,,242.0,258.0,109.0,607.7665076665355,Ntcheu,500 people,Ntcheu District,500
Central,2,Urban,209,715.0,20920715.0,20920.0,Ntcheu Boma,,319.0,354.0,184.0,658.6148765585036,ntcheu,673,Ntcheu District,673 people
Central,2,Urban,209,707.0,20920707.0,20920.0,Ntcheu Boma,,674.0,684.0,323.0,511.8452837667109,NTCHEU,1358.0,Ntcheu,1358.0
Central,2,Urban,209,706.0,20920706.0,20920.0,Ntcheu Boma,,457.0,460.0,219.0,1311.5864838602158,Ntcheu District,917.0,ntcheu,917
Central,2,Urban,209,709.0,20920709.0,20920.0,Ntcheu Boma,,358.0,402.0,193.0,973.2253587456098,Ntcheu District,  760  ,Ntcheu District,760 people
Central,2,Urban,209,710.0,20920710.0,20920.0,Ntcheu Boma,,426.0,401.0,248.0,930.0392448633821,Ntcheu,827.0,NTCHEU,827 people
Central,2,Urban,209,705.0,20920705.0,20920.0,Ntcheu Boma,,598.0,590.0,271.0,1432.309783152121,Ntcheu,1188,Ntcheu,  1188  
Central,2,Urban,209,702.0,20920702.0,20920.0,Ntcheu Boma,,537.0,535.0,265.0,1282.8765499271913,  Ntcheu  ,"1,072",ntcheu,"1,072"
Central,2,Rural,209,8.0,20907008.0,20907.0,TA Champiti,,491.0,538.0,218.0,794.051617132178,NTCHEU,  1029  ,Ntcheu,1029
Central,2,Rural,209,6.0,20907006.0,20907.0,TA Champiti,,433.0,446.0,205.0,968.4106453259056,ntcheu,879 people,Ntcheu,879
Central,2,Rural,209,3.0,20907003.0,20907.0,TA Champiti,,530.0,539.0,249.0,740.8189717726099,Ntcheu District,  1069  ,ntcheu,1069.0
Central,2,Rural,209,4.0,20907004.0,20907.0,TA Champiti,,500.0,523.0,261.0,912.17812895759,ntcheu,"1,023",Ntcheu District,"1,023"
Central,2,Rural,209,5.0,20907005.0,20907.0,TA Champiti,,428.0,410.0,186.0,901.4174911486296,Ntcheu,838 people,Ntcheu,  838  
Central,2,Rural,209,13.0,20907013.0,20907.0,TA Champiti,,258.0,247.0,116.0,567.6183907294676,NTCHEU,  505  ,ntcheu,505
Central,2,Rural,209,16.0,20907016.0,20907.0,TA Champiti,,307.0,324.0,142.0,837.4796664753836,Ntcheu,631,Ntcheu District,631 people
Central,2,Rural,207,901.0,20701901.0,20701.0,TA Mlonyeni,Mchinji Forest Reserve,0.0,0.0,0.0,9.875274559389368,Mchinji,  0  ,mchinji,0
Central,2,Rural,202,901.0,20208901.0,20208.0,Nkhotakota Game Reserve,Nkhotakota Game Reserve,0.0,0.0,0.0,43.695391074160355,NKHOTAKOTA,0 people,NKHOTAKOTA,0.0
Central,2,Rural,204,901.0,20406901.0,20406.0,TA Msakambewa,Kongwe Hills Forest Reserve,0.0,0.0,0.0,0.0,Dowa District,0.0,Dowa,0
Southern,3,Rural,301,901.0,30104901.0,30104.0,TA Nankumba,Phirilongwe Forest Reserve,0.0,0.0,0.0,22.050236914791046,Mangochi,  0  ,MANGOCHI,  0  
Southern,3,Rural,307,901.0,30705901.0,30705.0,TA Mphuka,Thyolo Mountain Forest Reserve,0.0,0.0,0.0,388.3939760530582,Thyolo District,0.0,Thyolo,0.0
Northern,1,Rural,101,902.0,10101902.0,10101.0,TA Mwabulambya,Mafinga Hills Forest Reserve,0.0,0.0,0.0,0.0,  Chitipa  ,0,chitipa,0
Northern,1,Rural,105,901.0,10512901.0,10512.0,Vwaza Marsh Reserve,Vwaza Marsh Reserve,0.0,0.0,0.0,185.8167418793324,MZIMBA,0 people,Mzimba,0.0
Northern,1,Rural,105,902.0,10503902.0,10503.0,TA Kampingo Sibande,South Viphya Forest Reserve,0.0,0.0,0.0,45.88681625975761,mzimba,0,MZIMBA,  0  
Central,2,Rural,209,901.0,20909901.0,20909.0,TA Chakhumbira,Chirobwe Forest Reserve,0.0,0.0,0.0,28.697004895924255,Ntcheu,0.0,Ntcheu,0 people
Central,2,Rural,209,12.0,20907012.0,20907.0,TA Champiti,,391.0,410.0,198.0,369.65593727410914,  Ntcheu  ,801,NTCHEU,801 people
Central,2,Rural,209,9.0,20907009.0,20907.0,TA Champiti,,405.0,423.0,202.0,601.5742440542022,  Ntcheu  ,828,ntcheu,828
Central,2,Rural,209,10.0,20907010.0,20907.0,TA Champiti,,678.0,722.0,346.0,896.0331444185052,NTCHEU,  1400  ,ntcheu,"1,400"
Central,2,Rural,209,30.0,20907030.0,20907.0,TA Champiti,,327.0,359.0,169.0,313.4879033461985,Ntcheu,686,Ntcheu District,686
Central,2,Rural,209,29.0,20907029.0,20907.0,TA Champiti,,286.0,307.0,150.0,465.3762384888412,  Ntcheu  ,593,  Ntcheu  ,  593  
Central,2,Rural,209,26.0,20907026.0,20907.0,TA Champiti,,370.0,431.0,193.0,666.3412850762879,Ntcheu,801 people,ntcheu,  801  
Central,2,Rural,209,25.0,20907025.0,20907.0,TA Champiti,,219.0,221.0,106.0,314.34199357076335,NTCHEU,440,  Ntcheu  ,440
Central,2,Rural,209,28.0,20907028.0,20907.0,TA Champiti,,283.0,323.0,151.0,669.5399116912325,NTCHEU,606.0,NTCHEU,606
Central,2,Rural,209,1.0,20907001.0,20907.0,TA Champiti,,408.0,452.0,200.0,504.20901390708383,Ntcheu District,860 people,Ntcheu District,860 people
Central,2,Rural,209,2.0,20907002.0,20907.0,TA Champiti,,692.0,761.0,334.0,1389.8143078273752,Ntcheu,1453 people,Ntcheu,"1,453"
Central,2,Rural,209,17.0,20907017.0,20907.0,TA Champiti,,319.0,326.0,144.0,481.9570169115016,Ntcheu District,645 people,ntcheu,645 people
Central,2,Rural,209,15.0,20907015.0,20907.0,TA Champiti,,260.0,294.0,133.0,536.193023561222,  Ntcheu  ,554,Ntcheu,554
Central,2,Rural,209,24.0,20907024.0,20907.0,TA Champiti,,179.0,171.0,77.0,719.3645026748306,ntcheu,350.0,ntcheu,350
Central,2,Rural,209,27.0,20907027.0,20907.0,TA Champiti,,231.0,230.0,111.0,522.955116708414,ntcheu,  461  ,NTCHEU,461
Central,2,Rural,209,23.0,20907023.0,20907.0,TA Champiti,,282.0,317.0,149.0,302.33486627461843,Ntcheu,599.0,Ntcheu,599 people
Central,2,Rural,209,21.0,20907021.0,20907.0,TA Champiti,,148.0,169.0,84.0,170.2551766284718,Ntcheu District,  317  ,ntcheu,317 people
Central,2,Rural,209,22.0,20907022.0,20907.0,TA Champiti,,224.0,247.0,113.0,404.29853377579775,NTCHEU,471 people,ntcheu,471.0
Central,2,Rural,209,20.0,20907020.0,20907.0,TA Champiti,,200.0,222.0,96.0,412.84940169952176,Ntcheu,422,ntcheu,422
Central,2,Rural,209,19.0,20907019.0,20907.0,TA Champiti,,307.0,291.0,142.0,300.70373800563357,NTCHEU,  598  ,ntcheu,  598  
Central,2,Rural,209,47.0,20910047.0,20910.0,TA Goodson Ganya,,584.0,652.0,267.0,735.465770178001,Ntcheu,1236.0,ntcheu,"1,236"
Central,2,Rural,209,901.0,20910901.0,20910.0,TA Goodson Ganya,Bangwe Forest Reserve,264.0,282.0,132.0,309.69900774723214,ntcheu,546 people,Ntcheu,546 people
Central,2,Rural,209,802.0,20910802.0,20910.0,TA Goodson Ganya,Kasinje Town Planning  Area,473.0,525.0,232.0,244.31866665540315,NTCHEU,998 people,Ntcheu,998
Central,2,Rural,209,808.0,20910808.0,20910.0,TA Goodson Ganya,Kandeu Town Planning  Area,224.0,257.0,112.0,761.2108772735739,Ntcheu District,481.0,Ntcheu,481
Central,2,Rural,209,811.0,20910811.0,20910.0,TA Goodson Ganya,Sharpevale Town Planning  Area,455.0,482.0,188.0,208.3777937598622,ntcheu,937.0,  Ntcheu  ,937 people
Central,2,Rural,209,819.0,20910819.0,20910.0,TA Goodson Ganya,Bwanje Town Planning  Area,274.0,249.0,122.0,924.8942446728432,Ntcheu District,523,Ntcheu,523 people
Central,2,Rural,209,36.0,20910036.0,20910.0,TA Goodson Ganya,,236.0,236.0,112.0,475.5605300533051,  Ntcheu  ,472.0,ntcheu,472
Central,2,Rural,209,138.0,20910138.0,20910.0,TA Goodson Ganya,,301.0,325.0,154.0,813.503315635162,Ntcheu,626,  Ntcheu  ,626
Central,2,Rural,209,137.0,20910137.0,20910.0,TA Goodson Ganya,,448.0,509.0,208.0,820.3551124970627,NTCHEU,957.0,ntcheu,957.0
Central,2,Rural,209,126.0,20910126.0,20910.0,TA Goodson Ganya,,693.0,736.0,298.0,1402.5176933590856,ntcheu,  1429  ,Ntcheu,1429 people
Central,2,Rural,209,128.0,20910128.0,20910.0,TA Goodson Ganya,,523.0,559.0,234.0,965.6848724374624,NTCHEU,  1082  ,  Ntcheu  ,  1082  
Central,2,Rural,209,127.0,20910127.0,20910.0,TA Goodson Ganya,,475.0,462.0,185.0,1234.3210689920963,Ntcheu District,937,ntcheu,937
Central,2,Rural,209,134.0,20910134.0,20910.0,TA Goodson Ganya,,766.0,818.0,284.0,1394.850087193025,  Ntcheu  ,1584 people,Ntcheu,  1584  
Central,2,Rural,209,130.0,20910130.0,20910.0,TA Goodson Ganya,,326.0,319.0,137.0,1006.4136411264956,ntcheu,645.0,Ntcheu District,645
Central,2,Rural,209,132.0,20910132.0,20910.0,TA Goodson Ganya,,444.0,463.0,200.0,863.1728083642911,NTCHEU,907.0,Ntcheu,907
Central,2,Rural,209,143.0,20910143.0,20910.0,TA Goodson Ganya,,410.0,422.0,196.0,570.9246621910006,  Ntcheu  ,832 people,  Ntcheu  ,  832  
Central,2,Rural,209,142.0,20910142.0,20910.0,TA Goodson Ganya,,372.0,395.0,189.0,956.4899728545672,Ntcheu District,767,Ntcheu,767
Central,2,Rural,209,144.0,20910144.0,20910.0,TA Goodson Ganya,,467.0,456.0,204.0,684.6655609395586,Ntcheu,923,NTCHEU,923 people
Central,2,Rural,209,141.0,20910141.0,20910.0,TA Goodson Ganya,,322.0,351.0,158.0,624.785090613082,ntcheu,673 people,  Ntcheu  ,673
Central,2,Rural,209,140.0,20910140.0,20910.0,TA Goodson Ganya,,555.0,533.0,261.0,925.5851552252024,  Ntcheu  ,1088,Ntcheu,1088 people
Central,2,Rural,209,133.0,20910133.0,20910.0,TA Goodson Ganya,,481.0,527.0,236.0,1022.8482708299188,  Ntcheu  ,"1,008",  Ntcheu  ,1008 people
Central,2,Rural,209,135.0,20910135.0,20910.0,TA Goodson Ganya,,650.0,658.0,287.0,1233.8082524066008,Ntcheu District,1308 people,ntcheu,1308
Central,2,Rural,209,136.0,20910136.0,20910.0,TA Goodson Ganya,,478.0,527.0,224.0,443.113727759323,Ntcheu,1005 people,Ntcheu District,1005.0
